Date_target,Oil_GRU_z_used,NewEnergy_MeanPred,NewEnergy_Sigma,CI_low,CI_high,ConfLevel,RiskLevel
2024-10-31,38.651323678576986,0.01928962770705911,0.9619482699817793,-1.8661289814572282,1.9047082368713464,0.95,LOW
2024-11-01,36.41497497967558,-0.05761554822888226,0.9858429785821464,-1.9898677862498892,1.8746366897921247,0.95,MEDIUM
2024-11-04,37.54992456954741,-0.12274678899371205,0.982519293067158,-2.048484603405342,1.8029910254179176,0.95,MEDIUM
2024-11-05,34.82756972774315,-0.09674541591855446,0.9625467860482091,-1.9833371165730442,1.7898462847359355,0.95,LOW
2024-11-06,34.75823478885944,-0.18199565183444333,0.99376774077487,-2.1297804237531883,1.7657891200843019,0.95,MEDIUM
2024-11-07,35.2549911390758,-0.2108479852407673,0.9458423192420531,-2.0646989309551915,1.6430029604736567,0.95,LOW
2024-11-08,35.895958691624905,-0.21877129189680344,0.9564395145651087,-2.0933927404444166,1.6558501566508095,0.95,LOW
2024-11-13,38.37961675675053,-0.21994332702202735,0.9619396701025832,-2.10534508042309,1.6654584263790357,0.95,LOW
2024-11-14,41.36046811227072,-0.124570575193239,0.9985990900980496,-2.081824791785416,1.8326836413989382,0.95,MEDIUM
2024-11-15,40.54755602561353,-0.01791245453267376,1.0066352780320083,-1.9909175994754098,1.9550926904100625,0.95,HIGH
2024-11-18,42.529210227154316,-0.0807298781866741,0.9646806429971465,-1.9715039384610813,1.810044182087733,0.95,LOW
2024-11-19,38.78561740709943,-0.0036170983945453816,0.9880244812570842,-1.9401450816584305,1.9329108848693397,0.95,MEDIUM
2024-11-20,38.56631476320509,-0.10503264989412997,1.0215810178544187,-2.1073314448887905,1.8972661451005304,0.95,HIGH
2024-11-21,38.84255983961502,-0.13088805450575325,0.9525214342367024,-1.9978300656096901,1.7360539565981834,0.95,LOW
2024-11-22,37.200146428203226,-0.14769065703979356,0.9563065620202,-2.022051518599386,1.7266702045197986,0.95,LOW
2024-11-25,35.933383345463014,-0.2018384775331702,0.9850899208223555,-2.1326147223449867,1.7289377672786466,0.95,MEDIUM
2024-11-26,39.141108591011296,-0.2450051125337317,0.9782749720223315,-2.1624240576975016,1.672413832630038,0.95,MEDIUM
2024-11-27,39.43750807264253,-0.10360151118209648,1.0157113906582893,-2.0943958368723434,1.8871928145081505,0.95,HIGH
2024-12-30,39.22371909553618,-0.14180096480250692,0.9578459479304838,-2.019179022746255,1.7355770931412413,0.95,LOW
2024-12-31,35.76807899225239,-0.17092814701433962,0.9596246854621205,-2.0517925305200957,1.7099362364914166,0.95,LOW
2025-01-02,35.05014142054656,-0.24606464675988626,1.025250001650995,-2.255554649995836,1.7634253564760636,0.95,HIGH
2025-01-03,33.59504778165758,-0.2780645886666617,0.9681359318801548,-2.175611015151765,1.6194818378184417,0.95,LOW
2025-01-06,32.51655357462168,-0.3253315483669463,0.9840650985939646,-2.2540991416111167,1.6034360448772242,0.95,MEDIUM
2025-01-07,33.95151019638608,-0.36466677398200403,0.9772964573630517,-2.2801678304135855,1.5508342824495773,0.95,LOW
2025-01-08,33.26098507478367,-0.3141737214230729,0.9844241966449355,-2.2436451468471468,1.6152977040010008,0.95,MEDIUM
2025-03-18,34.5202923752642,-0.3604454238888274,0.9713505045354967,-2.264292412778401,1.543401565000746,0.95,LOW
2025-03-19,38.88967949814211,-0.3164614048405765,0.9833028502331338,-2.2437349912975186,1.6108121816163656,0.95,MEDIUM
2025-03-20,36.83841302254285,-0.12018751329720734,1.0467605668839777,-2.171838224389804,1.9314631977953889,0.95,HIGH
2025-03-21,34.5613392768706,-0.2093502552109744,0.9935948781873499,-2.15679621645818,1.7380957060362316,0.95,MEDIUM
2025-03-24,34.69539117715571,-0.2625422000862747,0.9971758258268346,-2.2170068187068708,1.6919224185343211,0.95,MEDIUM
2025-03-25,33.56136485565139,-0.2820403706022552,0.9548634561193502,-2.1535727445961816,1.589492003391671,0.95,LOW
2025-03-26,34.17686517320375,-0.3265218497683488,0.9776410940663215,-2.2426983941383387,1.5896546946016412,0.95,LOW
2025-03-27,33.966908546474,-0.31888175571022487,0.9679834399262471,-2.2161292979656695,1.5783657865452196,0.95,LOW
2025-03-28,34.2503909957653,-0.3517051294728855,0.9629587071584357,-2.2391041955034194,1.5356939365576485,0.95,LOW
2025-03-31,35.35977629771508,-0.35981565487907596,0.9661182112411978,-2.2534073489118236,1.5337760391536719,0.95,LOW
2025-04-01,32.05879479605554,-0.3255628901053634,0.9848875504811876,-2.255942489048491,1.6048167088377643,0.95,MEDIUM
2025-04-02,32.29766189332625,-0.399672067412307,1.031692184545638,-2.4217887491217573,1.6224446142971432,0.95,HIGH
2025-04-03,31.00047041111746,-0.40553247975625645,0.963720445102673,-2.2944245521574955,1.4833595926449825,0.95,LOW
2025-04-04,38.160504466167225,-0.44845067155428486,0.98825715941618,-2.385434704009998,1.488533360901428,0.95,MEDIUM
2025-04-07,40.08903527352773,-0.08659554460469854,1.1138924535091732,-2.2698247534826783,2.096633664273281,0.95,HIGH
2025-04-08,35.44466411426738,-0.07123382450826232,0.98688254462186,-2.005523611967108,1.8630559629505834,0.95,MEDIUM
2025-04-09,32.10395927267028,-0.17525478940800687,1.0411668684918889,-2.2159418516521088,1.8654322728360953,0.95,HIGH
2025-04-10,23.54321418730311,-0.24947211112618617,1.0076626727040365,-2.224490949626098,1.7255467273737255,0.95,HIGH
2025-04-11,27.434679330002286,-0.40968219159130015,1.1077653665893077,-2.5809023101063433,1.7615379269237428,0.95,HIGH
2025-04-14,24.60834093018957,-0.2403055283965314,0.997553283301153,-2.195509963666791,1.7148989068737284,0.95,MEDIUM
2025-04-15,25.78009536259307,-0.36077235623717974,0.9778255216709661,-2.2773103787122735,1.5557656662379138,0.95,LOW
2025-04-16,27.67468551843331,-0.3360574830489659,0.9491475031693535,-2.1963865892608987,1.5242716231629667,0.95,LOW
2025-04-17,27.32464338708241,-0.29264234966332725,0.9644649106211752,-2.1829935744808306,1.5977088751541761,0.95,LOW
2025-04-21,25.2105860482758,-0.3509468661785604,0.9414159122722647,-2.196122054232199,1.4942283218750785,0.95,LOW
2025-04-22,26.946878121520417,-0.4205104753939347,0.9754806723097078,-2.332452593120962,1.4914316423330924,0.95,LOW
2025-04-23,26.54403128382378,-0.36677020469345767,0.9685693068547292,-2.265166046128727,1.5316256367418117,0.95,LOW
2025-04-24,28.83611718151336,-0.4227226030679476,0.9483698263551784,-2.2815274627240973,1.436082256588202,0.95,LOW
2025-04-25,29.233262810458488,-0.338369210133338,0.9837889808471807,-2.266595612593812,1.589857192327136,0.95,MEDIUM
2025-04-28,29.33190136784552,-0.370238002291974,0.9508058225844123,-2.2338174145574223,1.493341409973474,0.95,LOW
2025-04-29,32.11752482458273,-0.398634047202864,0.9489556505989925,-2.2585871223768894,1.4613190279711612,0.95,LOW
2025-04-30,38.32787703652896,-0.2862966318916468,1.0012288675125929,-2.2487052122163287,1.6761119484330353,0.95,MEDIUM
2025-05-01,40.70548014670739,-0.01869592484677962,1.0647389811416652,-2.1055843278844435,2.068192478190884,0.95,HIGH
2025-05-02,37.60846654968132,0.02323456624485476,0.9831222892023709,-1.9036851205917922,1.9501542530815017,0.95,MEDIUM
2025-05-05,37.68948524662732,-0.07363114437592133,0.9962410635817276,-2.0262636289961073,1.879001340244265,0.95,MEDIUM
2025-05-06,40.25778515697196,-0.09859611948250746,0.9423818925662858,-1.9456646289124278,1.7484723899474126,0.95,LOW
2025-05-07,37.62708457463676,-0.0037795226963174278,0.989626549075,-1.9434475588833173,1.9358885134906827,0.95,MEDIUM
2025-05-08,39.79627071705975,-0.09864491325266633,0.9905187567937764,-2.040061676568468,1.8427718500631354,0.95,MEDIUM
2025-05-09,36.76817922858101,-0.015618333427263487,0.9810401621443913,-1.9384570512302703,1.9072203843757434,0.95,MEDIUM
2025-05-12,36.54508675195895,-0.11575052460584412,0.9969463736836144,-2.069765417025728,1.83826436781404,0.95,MEDIUM
2025-05-13,35.88736167432864,-0.14604269521437796,0.9471472096148831,-2.0024512260595486,1.710365835630793,0.95,LOW
2025-05-14,34.41256762985468,-0.19027019417625202,0.9582083885768856,-2.068358635786948,1.6878182474344436,0.95,LOW
2025-05-15,36.934615751197754,-0.24337893116766163,0.9752770082399443,-2.1549218673179524,1.6681640049826294,0.95,LOW
2025-05-16,40.79570464526058,-0.14275841693071878,0.9944844680676216,-2.091947974343257,1.8064311404818194,0.95,MEDIUM
2025-05-19,41.129173861759796,0.0041572680134566165,1.017947706169872,-1.9910202360794926,1.9993347721064056,0.95,HIGH
2025-05-20,39.49286102513168,-0.0380780908710554,0.9517878900095232,-1.9035823552897209,1.82742617354761,0.95,LOW
2025-05-21,39.96530521998591,-0.09392205426333755,0.9782891333227505,-2.0113687555759285,1.8235246470492532,0.95,MEDIUM
2025-05-22,41.65934146947411,-0.09774834529283982,0.958146778009847,-1.97571603019214,1.7802193396064603,0.95,LOW
2025-05-23,43.54854135719171,-0.043873125388070755,0.9828431914027278,-1.9702457805374172,1.8824995297612759,0.95,MEDIUM
2025-05-27,42.02193382292599,0.012383320692821997,0.9868752789033705,-1.9218922259577842,1.946658867343428,0.95,MEDIUM
2025-05-28,45.03353223805746,-0.05224602095393871,0.9805479341092469,-1.9741199718080624,1.8696279299001852,0.95,MEDIUM
2025-05-29,43.98702196117612,0.07897122987231597,1.008367671167952,-1.8974294056168697,2.0553718653615016,0.95,HIGH
2025-05-30,45.177063661074015,0.009992284264329743,0.9701732473240925,-1.8915472804908915,1.9115318490195512,0.95,LOW
2025-06-02,44.92514173690419,0.04749665685015558,0.9742637264956742,-1.8620602470813656,1.9570535607816768,0.95,LOW
2025-06-03,41.07040697625963,0.005997723907467667,0.9588069361893671,-1.873263871023692,1.885259318838627,0.95,LOW
2025-06-04,41.72446514593739,-0.0762849951884248,1.029674367146304,-2.0944467547951806,1.941876764418331,0.95,HIGH
2025-06-05,42.97709923062356,-0.06469386844395386,0.9644446997210797,-1.9550054798972702,1.8256177430093623,0.95,LOW
2025-06-06,42.34919259915649,-0.03344408143429656,0.9776948807918759,-1.9497260477863732,1.8828378849177803,0.95,LOW
2025-06-09,40.323869174890596,-0.07829015322658661,0.9675202078886724,-1.9746297606883845,1.8180494542352115,0.95,LOW
2025-06-10,39.45391770431118,-0.13162591965884146,0.9958862143627463,-2.083562899809824,1.8203110604921413,0.95,MEDIUM
2025-06-11,40.245104411204544,-0.16726874028445676,0.9732809760289073,-2.074899453301115,1.7403619727322015,0.95,LOW
2025-06-12,36.129352599235546,-0.1505468174750738,0.9728877452686439,-2.0574067982016158,1.756313163251468,0.95,LOW
2025-06-13,35.82102972290124,-0.24066958749789458,1.0400604067453219,-2.2791879847187255,1.7978488097229361,0.95,HIGH
2025-06-16,28.426302647257128,-0.2643182321905092,0.9608802960644383,-2.1476436124768084,1.6190071480957897,0.95,LOW
2025-06-17,30.44884663200139,-0.39939198671438403,1.104448534837119,-2.564111114995137,1.765327141566369,0.95,HIGH
2025-06-18,25.46229203120322,-0.3154042010159074,0.9820355106480051,-2.2401938018859973,1.6093853998541827,0.95,MEDIUM
2025-08-04,24.492763287053148,-0.4426154606738685,1.0380066416687042,-2.4771084783445283,1.5918775569967916,0.95,HIGH
2025-08-05,33.7461204440709,-0.481589185617045,0.9591309041096018,-2.3614857576718644,1.3983073864377746,0.95,LOW
2025-08-06,36.2941949599163,-0.045341745675094414,1.1143093808245796,-2.2293881320912705,2.1387046407410812,0.95,HIGH
2025-08-07,38.49353986047926,-0.02792048714796569,0.9738650678744869,-1.93669602018196,1.8808550458860287,0.95,LOW
2025-08-08,39.38300711604804,0.031064270866002164,0.9688347023862993,-1.8678517458111443,1.9299802875431489,0.95,LOW
2025-08-11,40.25581784047428,0.019754668975185297,0.9488147884970238,-1.8399223164789813,1.879431654429352,0.95,LOW
2025-08-12,40.07764949227065,0.02001589672998616,0.9519053713337667,-1.8457186310841966,1.885750424544169,0.95,LOW
2025-08-13,41.81081742235191,-0.025457437585251097,0.943965582418458,-1.8756299791254287,1.8247151039549263,0.95,LOW
2025-08-14,42.86703573307467,0.028692126091437897,0.9737893245707622,-1.879934950067256,1.9373192022501318,0.95,LOW
2025-08-15,41.35302708582269,0.035514347717331196,0.963345308320679,-1.8526424565911996,1.923671152025862,0.95,LOW
2025-08-18,42.5189217729073,-0.02710381499958081,0.9737887186851042,-1.935729703622385,1.8815220736232234,0.95,LOW
2025-08-19,42.22062460236552,0.004176076942567386,0.9686159038021598,-1.8943110945096657,1.9026632483948005,0.95,LOW
2025-08-20,43.84535484559507,-0.04025071790366286,0.9556009480273768,-1.9132285760373213,1.8327271402299956,0.95,LOW
2025-08-21,41.97214905794226,0.01593880405563508,0.9819254025925163,-1.9086349850256967,1.9405125931369671,0.95,MEDIUM
2025-08-22,41.02716968163212,-0.05381419988296299,0.9872474925494923,-1.988819285279968,1.8811908855140418,0.95,MEDIUM
2025-08-25,40.86766797827353,-0.09159220813659774,0.9704798581201513,-1.993732730052094,1.8105483137788987,0.95,LOW
2025-08-26,40.09916274355527,-0.120424883534417,0.9581396718385197,-1.9983786403379156,1.7575288732690815,0.95,LOW
2025-08-27,42.883070988822716,-0.15753907446025217,0.9720955882788143,-2.062846427486728,1.7477682785662236,0.95,LOW
2025-08-28,42.39933006621825,-0.036397136820886966,1.0114046223298239,-2.018750196587342,1.9459559229455676,0.95,HIGH
2025-08-29,41.80280057565522,-0.09071393694669971,0.966128861996152,-1.9843265064591575,1.8028986325657583,0.95,LOW
2025-09-30,42.467716998493025,-0.12053118269328589,0.9704296018589985,-2.0225732023369227,1.7815108369503512,0.95,LOW
2025-10-01,42.99116994980197,-0.10918797264379487,0.9732381470261997,-2.016734740815146,1.7983587955275566,0.95,LOW
2025-10-02,43.56982169766037,-0.10976078954238117,0.972188082482469,-2.0152494312080202,1.795727852123258,0.95,LOW
2025-10-03,45.23985112500498,-0.10441766360908727,0.9750134229276736,-2.0154439725473274,1.806608645329153,0.95,LOW
2025-10-06,44.91980585828979,-0.04094090522566296,0.9980964195436863,-1.9972098875312883,1.915328077079962,0.95,MEDIUM
2025-10-07,43.58945116168957,-0.07887135613319879,0.9708945754889058,-1.9818247240914542,1.8240820118250565,0.95,LOW
2025-10-08,43.56129280503069,-0.11504971403833103,0.9929401126330877,-2.061212334799183,1.8311129067225207,0.95,MEDIUM
2025-10-09,43.97132398814308,-0.13381837743008484,0.9667872627733306,-2.0287214124658126,1.7610846576056431,0.95,LOW
2025-10-10,45.52942361519507,-0.1312421024119721,0.9764602754246253,-2.0451042422442374,1.7826200374202934,0.95,LOW
2025-10-15,49.28567830104671,-0.06873088317367865,1.001680790208496,-2.032025231982331,1.8945634656349737,0.95,MEDIUM
2025-10-16,45.74720861551586,0.1030869965676352,1.0477662570348867,-1.9505348672207425,2.156708860356013,0.95,HIGH
2025-10-17,45.496156551252845,0.005785660054916708,1.0358027029336347,-2.0243876376950074,2.035958957804841,0.95,HIGH
2025-10-20,43.75034861592211,-0.013036513544621209,0.9637291356858912,-1.9019456194889681,1.8758725923997255,0.95,LOW
2025-10-21,43.78867547645553,-0.061283429376889464,0.9960812201347266,-2.0136026208409534,1.8910357620871747,0.95,MEDIUM
2025-10-22,42.918790918557995,-0.08041790131988147,0.9610364201638169,-1.9640492848409625,1.8032134822011994,0.95,LOW
2025-10-23,39.49999016412156,-0.11499634591488356,0.9806792772811508,-2.037127729385939,1.807135037556172,0.95,MEDIUM
2025-10-24,36.34387849351716,-0.18026129553601267,1.0351415097593344,-2.209138654664308,1.8486160635922824,0.95,HIGH
2025-10-27,38.01457915412868,-0.24217778305990934,1.023648226348027,-2.2485283067020423,1.7641727405822238,0.95,HIGH
2025-10-28,39.23815746223856,-0.17622698661083935,0.9884554964933677,-2.11359975973784,1.7611457865161615,0.95,MEDIUM
2025-10-29,42.29781916302749,-0.15186694465718814,0.9795490352623731,-2.0717830537714397,1.7680491644570633,0.95,MEDIUM
2025-10-30,41.22000935294986,-0.023370395265592148,1.0175449779897927,-2.017758552125586,1.9710177615944016,0.95,HIGH
2025-10-31,41.04551693324353,-0.08891879120800117,0.974788432195712,-1.9995041183115967,1.8216665358955944,0.95,LOW
2025-11-03,39.8044970791948,-0.11386650762331685,0.9585034393139057,-1.9925332486785718,1.7648002334319384,0.95,LOW
2025-11-04,39.47396839758017,-0.15684371081541904,0.9824683187962266,-2.0824816156560235,1.7687941940251852,0.95,MEDIUM
2025-11-05,40.93719373802976,-0.18451441217914405,0.9649286543447819,-2.0757745746949166,1.7067457503366286,0.95,LOW
2025-11-06,41.81617614359816,-0.13017222583953753,0.9897127951315482,-2.070009304297372,1.809664852618297,0.95,MEDIUM
2025-11-07,41.89167267805626,-0.11864887403392643,0.9777351716380533,-2.035009810444511,1.797712062376658,0.95,LOW
2025-11-10,41.17558928415515,-0.1435017498994195,0.9625992862382918,-2.0301963509264715,1.7431928511276324,0.95,LOW
2025-11-13,40.61467457779504,-0.17422981683035205,0.978740726570267,-2.0925616409080754,1.7441020072473714,0.95,MEDIUM
2025-11-14,42.768640886410495,-0.20129304577273538,0.9766486934426455,-2.1155244849203205,1.7129383933748499,0.95,LOW
2025-11-17,39.65597773706348,-0.10388347773834578,1.011805140583033,-2.0870215532810907,1.879254597804399,0.95,HIGH
2025-11-18,39.49376801855803,-0.18143777259134042,1.0307580966625514,-2.201723642049941,1.83884809686726,0.95,HIGH
2025-11-19,37.57390373094982,-0.2005525226676732,0.9634836048732656,-2.088980388219274,1.6878753428839273,0.95,LOW
2025-11-20,39.32976957478671,-0.24813163592346427,1.002980159228674,-2.2139727480116655,1.717709476164737,0.95,MEDIUM
2025-11-21,39.174615676438954,-0.17392904009505467,0.9972723675203016,-2.1285828804348457,1.7807248002447364,0.95,MEDIUM
2025-11-24,39.00838618489801,-0.2139757439826654,0.9635345591378238,-2.1025034798928,1.6745519919274692,0.95,LOW
2025-11-25,36.57106383781853,-0.23636223015033697,0.9662265771802734,-2.1301663214236726,1.6574418611229988,0.95,LOW
2025-11-26,38.49855150628485,-0.2871508599213489,1.0177720748016863,-2.281984126532654,1.707682406689956,0.95,HIGH
2025-12-29,37.89625755659771,-0.20187379704594127,1.0025500270552086,-2.16687185007415,1.7631242559822675,0.95,MEDIUM
2025-12-30,40.44735223956683,-0.24856419908080213,0.9734713806643793,-2.1565681051829855,1.6594397070213813,0.95,LOW
