"Bndidxnme","Bndidxcd","Trddt","Pretrdd","Bchmrkdt","Opnidx","Clsindex","Preclsindx","Hiindex","Loindex","Dlbndtrd","Dnvaltrd","Didexvolt","Dperchg","Dretindex"
"中证交易所绿色债券指数","930951","2018-09-03","2018-08-31","2016-12-30","","104.86","104.80","","","1","","","","0.0506"
"中证交易所绿色债券指数","930951","2018-09-04","2018-09-03","2016-12-30","","104.87","104.86","","","0","","","","0.0086"
"中证交易所绿色债券指数","930951","2018-09-05","2018-09-04","2016-12-30","","104.90","104.87","","","3","","","","0.0305"
"中证交易所绿色债券指数","930951","2018-09-06","2018-09-05","2016-12-30","","104.89","104.90","","","1","","","","-0.0105"
"中证交易所绿色债券指数","930951","2018-09-07","2018-09-06","2016-12-30","","104.91","104.89","","","4","","","","0.0238"
"中证交易所绿色债券指数","930951","2018-09-10","2018-09-07","2016-12-30","","104.90","104.91","","","1","","","","-0.0067"
"中证交易所绿色债券指数","930951","2018-09-11","2018-09-10","2016-12-30","","104.92","104.90","","","2","","","","0.0143"
"中证交易所绿色债券指数","930951","2018-09-12","2018-09-11","2016-12-30","","104.84","104.92","","","3","","","","-0.0782"
"中证交易所绿色债券指数","930951","2018-09-13","2018-09-12","2016-12-30","","104.84","104.84","","","3","","","","0.0048"
"中证交易所绿色债券指数","930951","2018-09-14","2018-09-13","2016-12-30","","104.86","104.84","","","1","","","","0.0162"
"中证交易所绿色债券指数","930951","2018-09-17","2018-09-14","2016-12-30","","104.90","104.86","","","0","","","","0.0420"
"中证交易所绿色债券指数","930951","2018-09-18","2018-09-17","2016-12-30","","104.94","104.90","","","0","","","","0.0324"
"中证交易所绿色债券指数","930951","2018-09-19","2018-09-18","2016-12-30","","104.96","104.94","","","0","","","","0.0248"
"中证交易所绿色债券指数","930951","2018-09-20","2018-09-19","2016-12-30","","104.95","104.96","","","2","","","","-0.0086"
"中证交易所绿色债券指数","930951","2018-09-21","2018-09-20","2016-12-30","","105.02","104.95","","","1","","","","0.0648"
"中证交易所绿色债券指数","930951","2018-09-25","2018-09-21","2016-12-30","","105.09","105.02","","","0","","","","0.0609"
"中证交易所绿色债券指数","930951","2018-09-26","2018-09-25","2016-12-30","","105.10","105.09","","","0","","","","0.0086"
"中证交易所绿色债券指数","930951","2018-09-27","2018-09-26","2016-12-30","","105.13","105.10","","","1","","","","0.0295"
"中证交易所绿色债券指数","930951","2018-09-28","2018-09-27","2016-12-30","","105.19","105.13","","","1","","","","0.0637"
"中证交易所绿色债券指数","930951","2018-10-08","2018-09-28","2016-12-30","","105.35","105.19","","","3","","","","0.1492"
"中证交易所绿色债券指数","930951","2018-10-09","2018-10-08","2016-12-30","","105.41","105.35","","","1","","","","0.0579"
"中证交易所绿色债券指数","930951","2018-10-10","2018-10-09","2016-12-30","","105.47","105.41","","","4","","","","0.0531"
"中证交易所绿色债券指数","930951","2018-10-11","2018-10-10","2016-12-30","","105.54","105.47","","","4","","","","0.0711"
"中证交易所绿色债券指数","930951","2018-10-12","2018-10-11","2016-12-30","","105.57","105.54","","","2","","","","0.0256"
"中证交易所绿色债券指数","930951","2018-10-15","2018-10-12","2016-12-30","","105.73","105.57","","","3","","","","0.1553"
"中证交易所绿色债券指数","930951","2018-10-16","2018-10-15","2016-12-30","","105.77","105.73","","","2","","","","0.0322"
"中证交易所绿色债券指数","930951","2018-10-17","2018-10-16","2016-12-30","","105.76","105.77","","","1","","","","-0.0038"
"中证交易所绿色债券指数","930951","2018-10-18","2018-10-17","2016-12-30","","105.80","105.76","","","1","","","","0.0321"
"中证交易所绿色债券指数","930951","2018-10-19","2018-10-18","2016-12-30","","105.85","105.80","","","3","","","","0.0520"
"中证交易所绿色债券指数","930951","2018-10-22","2018-10-19","2016-12-30","","105.85","105.85","","","0","","","","-0.0038"
"中证交易所绿色债券指数","930951","2018-10-23","2018-10-22","2016-12-30","","105.92","105.85","","","1","","","","0.0709"
"中证交易所绿色债券指数","930951","2018-10-24","2018-10-23","2016-12-30","","105.92","105.92","","","4","","","","0.0009"
"中证交易所绿色债券指数","930951","2018-10-25","2018-10-24","2016-12-30","","105.95","105.92","","","3","","","","0.0283"
"中证交易所绿色债券指数","930951","2018-10-26","2018-10-25","2016-12-30","","106.02","105.95","","","0","","","","0.0651"
"中证交易所绿色债券指数","930951","2018-10-29","2018-10-26","2016-12-30","","106.07","106.02","","","5","","","","0.0424"
"中证交易所绿色债券指数","930951","2018-10-30","2018-10-29","2016-12-30","","106.13","106.07","","","4","","","","0.0566"
"中证交易所绿色债券指数","930951","2018-10-31","2018-10-30","2016-12-30","","106.18","106.13","","","4","","","","0.0518"
"中证交易所绿色债券指数","930951","2018-11-01","2018-10-31","2016-12-30","","106.23","106.18","","","4","","","","0.0414"
"中证交易所绿色债券指数","930951","2018-11-02","2018-11-01","2016-12-30","","106.28","106.23","","","2","","","","0.0452"
"中证交易所绿色债券指数","930951","2018-11-05","2018-11-02","2016-12-30","","106.34","106.28","","","2","","","","0.0621"
