"Bndidxnme","Bndidxcd","Trddt","Pretrdd","Bchmrkdt","Opnidx","Clsindex","Preclsindx","Hiindex","Loindex","Dlbndtrd","Dnvaltrd","Didexvolt","Dperchg","Dretindex"
"中证10年期国债指数","930916","2019-06-11","2019-06-10","2008-12-31","","137.42","137.70","","","0","","","","-0.2012"
"中证10年期国债指数","930916","2019-06-12","2019-06-11","2008-12-31","","137.30","137.42","","","0","","","","-0.0880"
"中证10年期国债指数","930916","2019-06-13","2019-06-12","2008-12-31","","137.31","137.30","","","0","","","","0.0073"
"中证10年期国债指数","930916","2019-06-14","2019-06-13","2008-12-31","","137.45","137.31","","","0","","","","0.0969"
"中证10年期国债指数","930916","2019-06-17","2019-06-14","2008-12-31","","137.68","137.45","","","0","","","","0.1717"
"中证10年期国债指数","930916","2019-06-18","2019-06-17","2008-12-31","","137.62","137.68","","","4","","","","-0.0429"
"中证10年期国债指数","930916","2019-06-19","2019-06-18","2008-12-31","","137.56","137.62","","","0","","","","-0.0429"
"中证10年期国债指数","930916","2019-06-20","2019-06-19","2008-12-31","","137.59","137.56","","","0","","","","0.0182"
"中证10年期国债指数","930916","2019-06-21","2019-06-20","2008-12-31","","137.69","137.59","","","0","","","","0.0763"
"中证10年期国债指数","930916","2019-06-24","2019-06-21","2008-12-31","","137.65","137.69","","","2","","","","-0.0327"
"中证10年期国债指数","930916","2019-06-25","2019-06-24","2008-12-31","","137.63","137.65","","","0","","","","-0.0116"
"中证10年期国债指数","930916","2019-06-26","2019-06-25","2008-12-31","","137.60","137.63","","","0","","","","-0.0240"
"中证10年期国债指数","930916","2019-06-27","2019-06-26","2008-12-31","","137.54","137.60","","","0","","","","-0.0451"
"中证10年期国债指数","930916","2019-06-28","2019-06-27","2008-12-31","","137.64","137.54","","","0","","","","0.0771"
"中证10年期国债指数","930916","2019-07-01","2019-06-28","2008-12-31","","137.75","137.64","","","0","","","","0.0792"
"中证10年期国债指数","930916","2019-07-02","2019-07-01","2008-12-31","","137.92","137.75","","","0","","","","0.1212"
"中证10年期国债指数","930916","2019-07-03","2019-07-02","2008-12-31","","137.94","137.92","","","1","","","","0.0174"
"中证10年期国债指数","930916","2019-07-04","2019-07-03","2008-12-31","","138.59","137.94","","","0","","","","0.4712"
"中证10年期国债指数","930916","2019-07-05","2019-07-04","2008-12-31","","138.60","138.59","","","0","","","","0.0036"
"中证10年期国债指数","930916","2019-07-08","2019-07-05","2008-12-31","","138.60","138.60","","","0","","","","0.0014"
"中证10年期国债指数","930916","2019-07-09","2019-07-08","2008-12-31","","138.57","138.60","","","0","","","","-0.0260"
"中证10年期国债指数","930916","2019-07-10","2019-07-09","2008-12-31","","138.58","138.57","","","0","","","","0.0101"
"中证10年期国债指数","930916","2019-07-11","2019-07-10","2008-12-31","","138.72","138.58","","","0","","","","0.0996"
"中证10年期国债指数","930916","2019-07-12","2019-07-11","2008-12-31","","138.70","138.72","","","0","","","","-0.0159"
"中证10年期国债指数","930916","2019-07-15","2019-07-12","2008-12-31","","138.71","138.70","","","0","","","","0.0101"
"中证10年期国债指数","930916","2019-07-16","2019-07-15","2008-12-31","","138.61","138.71","","","2","","","","-0.0721"
"中证10年期国债指数","930916","2019-07-17","2019-07-16","2008-12-31","","138.61","138.61","","","0","","","","-0.0022"
"中证10年期国债指数","930916","2019-07-18","2019-07-17","2008-12-31","","138.72","138.61","","","0","","","","0.0851"
"中证10年期国债指数","930916","2019-07-19","2019-07-18","2008-12-31","","138.78","138.72","","","0","","","","0.0404"
"中证10年期国债指数","930916","2019-07-22","2019-07-19","2008-12-31","","138.79","138.78","","","0","","","","0.0079"
"中证10年期国债指数","930916","2019-07-23","2019-07-22","2008-12-31","","138.89","138.79","","","0","","","","0.0677"
"中证10年期国债指数","930916","2019-07-24","2019-07-23","2008-12-31","","138.84","138.89","","","0","","","","-0.0317"
"中证10年期国债指数","930916","2019-07-25","2019-07-24","2008-12-31","","138.85","138.84","","","0","","","","0.0065"
"中证10年期国债指数","930916","2019-07-26","2019-07-25","2008-12-31","","138.96","138.85","","","0","","","","0.0778"
"中证10年期国债指数","930916","2019-07-29","2019-07-26","2008-12-31","","138.88","138.96","","","0","","","","-0.0533"
"中证10年期国债指数","930916","2019-07-30","2019-07-29","2008-12-31","","138.74","138.88","","","0","","","","-0.1051"
"中证10年期国债指数","930916","2019-07-31","2019-07-30","2008-12-31","","138.95","138.74","","","0","","","","0.1535"
"中证10年期国债指数","930916","2019-08-01","2019-07-31","2008-12-31","","139.03","138.95","","","2","","","","0.0576"
"中证10年期国债指数","930916","2019-08-02","2019-08-01","2008-12-31","","139.48","139.03","","","1","","","","0.3229"
"中证10年期国债指数","930916","2019-08-05","2019-08-02","2008-12-31","","139.66","139.48","","","0","","","","0.1305"
"中证10年期国债指数","930916","2019-08-06","2019-08-05","2008-12-31","","139.55","139.66","","","1","","","","-0.0838"
"中证10年期国债指数","930916","2019-08-07","2019-08-06","2008-12-31","","140.15","139.55","","","0","","","","0.4336"
"中证10年期国债指数","930916","2019-08-08","2019-08-07","2008-12-31","","140.20","140.15","","","0","","","","0.0350"
"中证10年期国债指数","930916","2019-08-09","2019-08-08","2008-12-31","","140.41","140.20","","","0","","","","0.1519"
"中证10年期国债指数","930916","2019-08-12","2019-08-09","2008-12-31","","140.40","140.41","","","0","","","","-0.0064"
"中证10年期国债指数","930916","2019-08-13","2019-08-12","2008-12-31","","140.57","140.40","","","0","","","","0.1218"
"中证10年期国债指数","930916","2019-08-14","2019-08-13","2008-12-31","","140.67","140.57","","","0","","","","0.0647"
"中证10年期国债指数","930916","2019-08-15","2019-08-14","2008-12-31","","140.77","140.67","","","0","","","","0.0768"
"中证10年期国债指数","930916","2019-08-16","2019-08-15","2008-12-31","","140.78","140.77","","","0","","","","0.0043"
"中证10年期国债指数","930916","2019-08-19","2019-08-16","2008-12-31","","140.65","140.78","","","0","","","","-0.0895"
"中证10年期国债指数","930916","2019-08-20","2019-08-19","2008-12-31","","140.63","140.65","","","0","","","","-0.0164"
"中证10年期国债指数","930916","2019-08-21","2019-08-20","2008-12-31","","140.58","140.63","","","0","","","","-0.0391"
"中证10年期国债指数","930916","2019-08-22","2019-08-21","2008-12-31","","140.36","140.58","","","0","","","","-0.1508"
"中证10年期国债指数","930916","2019-08-23","2019-08-22","2008-12-31","","140.40","140.36","","","0","","","","0.0278"
"中证10年期国债指数","930916","2019-08-26","2019-08-23","2008-12-31","","140.46","140.40","","","0","","","","0.0406"
"中证10年期国债指数","930916","2019-08-27","2019-08-26","2008-12-31","","140.45","140.46","","","0","","","","-0.0043"
"中证10年期国债指数","930916","2019-08-28","2019-08-27","2008-12-31","","140.40","140.45","","","0","","","","-0.0377"
"中证10年期国债指数","930916","2019-08-29","2019-08-28","2008-12-31","","140.44","140.40","","","0","","","","0.0256"
"中证10年期国债指数","930916","2019-08-30","2019-08-29","2008-12-31","","140.49","140.44","","","0","","","","0.0377"
"中证10年期国债指数","930916","2019-09-02","2019-08-30","2008-12-31","","140.48","140.49","","","0","","","","-0.0057"
"中证10年期国债指数","930916","2019-09-03","2019-09-02","2008-12-31","","140.52","140.48","","","0","","","","0.0270"
"中证10年期国债指数","930916","2019-09-04","2019-09-03","2008-12-31","","140.50","140.52","","","0","","","","-0.0157"
"中证10年期国债指数","930916","2019-09-05","2019-09-04","2008-12-31","","140.67","140.50","","","0","","","","0.1260"
"中证10年期国债指数","930916","2019-09-06","2019-09-05","2008-12-31","","140.92","140.67","","","0","","","","0.1763"
"中证10年期国债指数","930916","2019-09-09","2019-09-06","2008-12-31","","141.00","140.92","","","0","","","","0.0525"
"中证10年期国债指数","930916","2019-09-10","2019-09-09","2008-12-31","","140.84","141.00","","","0","","","","-0.1121"
"中证10年期国债指数","930916","2019-09-11","2019-09-10","2008-12-31","","140.61","140.84","","","0","","","","-0.1598"
"中证10年期国债指数","930916","2019-09-12","2019-09-11","2008-12-31","","140.38","140.61","","","0","","","","-0.1650"
"中证10年期国债指数","930916","2019-09-16","2019-09-12","2008-12-31","","140.31","140.38","","","0","","","","-0.0499"
"中证10年期国债指数","930916","2019-09-17","2019-09-16","2008-12-31","","140.37","140.31","","","0","","","","0.0406"
"中证10年期国债指数","930916","2019-09-18","2019-09-17","2008-12-31","","140.38","140.37","","","0","","","","0.0100"
"中证10年期国债指数","930916","2019-09-19","2019-09-18","2008-12-31","","140.12","140.38","","","0","","","","-0.1838"
"中证10年期国债指数","930916","2019-09-20","2019-09-19","2008-12-31","","140.17","140.12","","","1","","","","0.0314"
"中证10年期国债指数","930916","2019-09-23","2019-09-20","2008-12-31","","140.25","140.17","","","0","","","","0.0606"
"中证10年期国债指数","930916","2019-09-24","2019-09-23","2008-12-31","","140.27","140.25","","","1","","","","0.0121"
"中证10年期国债指数","930916","2019-09-25","2019-09-24","2008-12-31","","140.12","140.27","","","0","","","","-0.1098"
"中证10年期国债指数","930916","2019-09-26","2019-09-25","2008-12-31","","140.09","140.12","","","0","","","","-0.0164"
"中证10年期国债指数","930916","2019-09-27","2019-09-26","2008-12-31","","139.91","140.09","","","0","","","","-0.1285"
"中证10年期国债指数","930916","2019-09-30","2019-09-27","2008-12-31","","139.93","139.91","","","0","","","","0.0129"
"中证10年期国债指数","930916","2019-10-08","2019-09-30","2008-12-31","","140.07","139.93","","","0","","","","0.0993"
"中证10年期国债指数","930916","2019-10-09","2019-10-08","2008-12-31","","140.35","140.07","","","0","","","","0.1999"
"中证10年期国债指数","930916","2019-10-10","2019-10-09","2008-12-31","","140.36","140.35","","","0","","","","0.0093"
"中证10年期国债指数","930916","2019-10-11","2019-10-10","2008-12-31","","140.00","140.36","","","0","","","","-0.2565"
"中证10年期国债指数","930916","2019-10-14","2019-10-11","2008-12-31","","139.90","140.00","","","0","","","","-0.0757"
"中证10年期国债指数","930916","2019-10-15","2019-10-14","2008-12-31","","139.78","139.90","","","0","","","","-0.0829"
"中证10年期国债指数","930916","2019-10-16","2019-10-15","2008-12-31","","139.81","139.78","","","0","","","","0.0172"
"中证10年期国债指数","930916","2019-10-17","2019-10-16","2008-12-31","","139.86","139.81","","","0","","","","0.0365"
"中证10年期国债指数","930916","2019-10-18","2019-10-17","2008-12-31","","139.81","139.86","","","1","","","","-0.0329"
"中证10年期国债指数","930916","2019-10-21","2019-10-18","2008-12-31","","139.52","139.81","","","0","","","","-0.2067"
"中证10年期国债指数","930916","2019-10-22","2019-10-21","2008-12-31","","139.33","139.52","","","0","","","","-0.1340"
"中证10年期国债指数","930916","2019-10-23","2019-10-22","2008-12-31","","139.28","139.33","","","0","","","","-0.0402"
"中证10年期国债指数","930916","2019-10-24","2019-10-23","2008-12-31","","139.28","139.28","","","2","","","","0.0007"
"中证10年期国债指数","930916","2019-10-25","2019-10-24","2008-12-31","","139.33","139.28","","","0","","","","0.0366"
"中证10年期国债指数","930916","2019-10-28","2019-10-25","2008-12-31","","138.87","139.33","","","0","","","","-0.3273"
"中证10年期国债指数","930916","2019-10-29","2019-10-28","2008-12-31","","138.66","138.87","","","0","","","","-0.1548"
"中证10年期国债指数","930916","2019-10-30","2019-10-29","2008-12-31","","138.48","138.66","","","1","","","","-0.1269"
"中证10年期国债指数","930916","2019-10-31","2019-10-30","2008-12-31","","138.70","138.48","","","1","","","","0.1531"
"中证10年期国债指数","930916","2019-11-01","2019-10-31","2008-12-31","","138.75","138.70","","","1","","","","0.0425"
"中证10年期国债指数","930916","2019-11-04","2019-11-01","2008-12-31","","138.76","138.75","","","0","","","","0.0014"
"中证10年期国债指数","930916","2019-11-05","2019-11-04","2008-12-31","","138.82","138.76","","","0","","","","0.0461"
"中证10年期国债指数","930916","2019-11-06","2019-11-05","2008-12-31","","139.17","138.82","","","0","","","","0.2521"
"中证10年期国债指数","930916","2019-11-07","2019-11-06","2008-12-31","","139.21","139.17","","","0","","","","0.0266"
"中证10年期国债指数","930916","2019-11-08","2019-11-07","2008-12-31","","139.12","139.21","","","0","","","","-0.0647"
"中证10年期国债指数","930916","2019-11-11","2019-11-08","2008-12-31","","139.16","139.12","","","0","","","","0.0323"
"中证10年期国债指数","930916","2019-11-12","2019-11-11","2008-12-31","","139.36","139.16","","","0","","","","0.1408"
"中证10年期国债指数","930916","2019-11-13","2019-11-12","2008-12-31","","139.42","139.36","","","0","","","","0.0431"
"中证10年期国债指数","930916","2019-11-14","2019-11-13","2008-12-31","","139.47","139.42","","","0","","","","0.0359"
"中证10年期国债指数","930916","2019-11-15","2019-11-14","2008-12-31","","139.50","139.47","","","0","","","","0.0201"
"中证10年期国债指数","930916","2019-11-18","2019-11-15","2008-12-31","","139.79","139.50","","","0","","","","0.2086"
"中证10年期国债指数","930916","2019-11-19","2019-11-18","2008-12-31","","140.12","139.79","","","0","","","","0.2411"
"中证10年期国债指数","930916","2019-11-20","2019-11-19","2008-12-31","","140.24","140.12","","","0","","","","0.0806"
"中证10年期国债指数","930916","2019-11-21","2019-11-20","2008-12-31","","140.33","140.24","","","0","","","","0.0663"
"中证10年期国债指数","930916","2019-11-22","2019-11-21","2008-12-31","","140.36","140.33","","","0","","","","0.0235"
"中证10年期国债指数","930916","2019-11-25","2019-11-22","2008-12-31","","140.26","140.36","","","0","","","","-0.0705"
"中证10年期国债指数","930916","2019-11-26","2019-11-25","2008-12-31","","140.30","140.26","","","0","","","","0.0242"
