sample_index,raw_returns,training_returns,scaled_returns
276,-0.053240743040302574,-0.028913708276807025,-2.9543165596089693
277,-0.026894897166398257,-0.00614216212224361,-0.6275226378864627
278,0.0037688106567113078,0.0075505354249433285,0.7715955953914512
279,0.0425532118057006,0.0029636566076468532,0.30290885452100985
280,-0.0024009008730527803,-0.006234420202273059,-0.6369495577093528
281,0.05655827793281509,-0.0031014575245967377,-0.31682379787201015
282,-0.013667413349507385,0.006034484552358653,0.6166856946140196
283,-0.012702039101088136,0.011554048788323102,1.1806741224364885
284,0.04210522206389622,0.006872008326138513,0.702263775825626
285,-0.04826041667112646,-0.003018411230641509,-0.3083381372723726
286,0.012971770788864134,-0.0014043524036570108,-0.1434137951816415
287,0.02444703543849247,0.007902631258602431,0.8075727064782906
288,-0.0022727792420651483,0.01262546460444354,1.2901512651682658
289,0.02505697878356994,0.008456060216588365,0.8641220126521638
290,0.016666624281141518,0.0015547030065264835,0.1589421404110445
291,0.016393505842428047,0.0034919914982148442,0.35689405182221157
292,-0.005376364484882101,0.011931129379486352,1.2192041731217975
293,0.043243202003272696,0.014891613037437634,1.521706046904286
294,0.0476683996197953,0.006480529814120988,0.6622625472720346
295,-0.04549951075845593,-0.00021083317998272372,-0.021460140552538927
296,0.051813473550805345,0.006229233298239809,0.6365850986818696
297,-0.010837405006048129,0.010898460925664788,1.1136862313361418
298,0.01494020110559724,0.006517353434873569,0.6660251805320404
299,-0.03042193117840364,-0.002766918256584497,-0.2826406146087873
300,-0.018218654158990044,-0.002804239607080026,-0.2864541058356916
301,0.049484588180317646,0.0071832571406855086,0.7340671432788348
302,0.036345763700121436,0.01062289947495106,1.0855293945438693
303,-0.006635132439145375,0.0023965207406389604,0.24495897798702934
304,0.010496241904232928,-0.006360377639171274,-0.6498198738741504
305,-0.00472145325915263,-0.009595976363043254,-0.9804329729029881
306,-0.040796993048582864,-0.010683935369394696,-1.0916004968769581
307,-0.004945523121509199,-0.012396559415334657,-1.266596221508082
308,-0.004970197678855426,-0.013611852382432735,-1.3907747146926233
309,-0.020979024310215255,-0.011619555347096862,-1.1872020367277458
310,-0.007142923177156146,-0.009894081180649075,-1.0108932882866415
311,-0.003083220388754082,-0.01249419635384012,-1.2765727524607058
312,-0.038144318848921,-0.013816556281241555,-1.411691335121834
313,-0.02679528424912303,-0.00604409067842145,-0.6175017092314175
314,0.005506628981826633,0.006925985808208638,0.7077791886279966
315,0.05147867044222809,0.013394211828118802,1.3687017665372823
316,-0.00937501552204234,0.009440084966483742,0.9646695464621257
317,0.05467923150097498,0.007430784586589656,0.7593594687397411
318,0.024925224990603567,0.01240608046082451,1.2677346190419878
319,0.03501951553529015,0.01913855014572372,1.955657583722418
320,-0.012218055474265133,0.015078446684408876,1.5407966870916154
321,-0.0028544896281795795,0.0018755352656406156,0.1917247431088267
322,-0.02194652216437487,-0.007006180657147894,-0.7158079506897829
323,-0.00780487060546875,-0.00132387037809811,-0.13519015122671235
324,0.02654862360509891,0.01105907189624635,1.1300974415181189
325,0.030651404344863575,0.013005866624430708,1.3290206990621838
326,-0.0037174684946251757,0.0011056842126162113,0.11306145258606695
327,0.0037313396321503323,-0.010552743267316157,-1.0781953032365093
328,-0.01951673175464197,-0.008993390358672566,-0.9188608054810676
329,0.02464457101244144,0.0044155503764841935,0.4512631899441451
330,0.030527281304005394,0.011475017951775976,1.1725987608049884
331,0.007181321475811853,0.002368657229784888,0.24211188770808872
332,0.007130117807674585,-0.012050685042072259,-1.2312548185166452
333,-0.022123893431876263,-0.015572004078933189,-1.5910627856964148
334,-0.02805433613264785,-0.004695014464692111,-0.4796532595592031
335,0.004655511340821761,0.005450422511797689,0.5570063036468079
